Name,WeightClass_Bin,Avg_Bodyweight,Start_Age,Career_Start_Age,Career_Start_Year_Normalized,Prior_Competition_Count,Career_WeightClass_Change_Count,IPFCategory,Continent,Initial_Speed,Maturation_Slope,Peak_Dots,Days_to_Peak,Peak_Age,Split_Day,Is_Origin_Included,Initial_Phase_Change_Count,Peak_Phase_Change_Count,Continent_Group,IPFCategory_Non-IPF,Continent_Asia_Oceania,Continent_Europe_Africa,Continent_Other
Kirk Mayo,83-93,90.83055555555558,40.0,40.0,27.0,0.0,1.0,Non-IPF,Oceania,29.19351569154075,11.279514062726356,378.8975704474484,2130.0,45.83561643835616,1470.0,False,0,0,Asia_Oceania,1.0,1.0,0.0,0.0
Kjell Egil Bakkelund,75-83,79.34,25.2,25.2,24.0,0.0,2.0,IPF,Europe,12.932177230875476,6.201764657152088,533.3002906590947,1440.0,29.145205479452052,1320.0,False,1,1,Europe_Africa,0.0,0.0,1.0,0.0
Klas Helén,83-93,91.52285714285713,71.5,71.5,24.0,0.0,1.0,IPF,Europe,22.8948988766199,,244.98708828886774,300.0,72.32191780821918,210.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Klaus Freund,93-105,103.704,52.0,52.0,28.0,0.0,1.0,IPF,Europe,28.181833298719628,6.654578160974437,317.8443624083255,1710.0,56.68493150684932,630.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Klaus Uwe Klobedantz,105-120,111.47,50.0,50.0,27.0,0.0,0.0,IPF,Europe,10.043978458931232,2.884774812407234,289.90213157314014,1650.0,54.52054794520548,930.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Knut Martin Haraldsen,83-93,91.93833333333333,20.5,16.5,21.0,5.0,2.0,IPF,Europe,49.53458025228299,15.079153661239038,492.1433994919636,2685.0,27.856164383561644,1365.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Koen Sels,93-105,104.23333333333333,22.0,22.0,30.0,0.0,0.0,IPF,Europe,59.8424705973722,14.067051828336075,360.19370283778466,990.0,24.71232876712329,390.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Kojo Gyennin,67.5-75,73.18777777777777,31.5,31.5,21.0,0.0,0.0,IPF,North America,23.542275344737565,2.6742609208123627,488.7791803415734,2400.0,38.07534246575342,810.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Konstantin Dunin,75-83,82.19166666666666,24.5,21.5,28.0,5.0,1.0,IPF,Europe,4.619877337505265,8.481389650375796,532.3977443245933,2006.0,29.995890410958904,1346.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Konstantin Dyashkin,75-83,82.43083333333334,25.5,25.5,20.0,0.0,0.0,IPF,Europe,7.785570784513341,2.9701683762796787,502.05822109995455,2370.0,31.993150684931507,2160.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Konstantin Kargin,67.5-75,72.92727272727271,22.5,22.5,22.0,0.0,1.0,IPF,Europe,7.590176603922981,0.8309604581361842,436.6468315012063,1410.0,26.363013698630137,540.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Konstantin Khardin,83-93,87.64142857142858,43.5,43.5,22.0,0.0,0.0,IPF,Asia,0.5133951752282504,,393.92,0.0,43.5,2520.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Konstantin Makarov,50-60,58.748333333333335,21.5,21.5,23.0,0.0,2.0,IPF,Europe,46.57393950214122,17.47910230847124,450.8658280412231,1050.0,24.376712328767123,480.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Konstantin Podshebyakin,83-93,91.625,43.5,43.5,24.0,0.0,1.0,IPF,Europe,3.495187508306965,,370.853473653901,630.0,45.226027397260275,570.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Konstantin Seregin,93-105,99.48,35.0,35.0,23.0,0.0,0.0,Non-IPF,Europe,7.903622641992285,1.211799733580789,369.28620006737094,1680.0,39.602739726027394,300.0,False,0,0,Europe_Africa,1.0,0.0,1.0,0.0
Konstantin Utarbekov,75-83,80.31666666666666,20.0,20.0,26.0,0.0,0.0,IPF,Europe,71.27762001491777,29.935191938286252,424.9533409889509,480.0,21.315068493150683,210.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Kostiantyn Yezyk,93-105,103.78166666666665,25.0,25.0,27.0,0.0,1.0,IPF,Europe,64.24669807673924,,487.95,0.0,25.0,720.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Krešo Samarđija,105-120,117.85000000000001,45.0,45.0,32.0,0.0,0.0,IPF,Other/Unknown,29.060765689734332,8.578606297275329,342.5607985713937,630.0,46.726027397260275,90.0,False,0,0,Other,0.0,0.0,0.0,1.0
Kris Boyce,60-67.5,65.23529411764706,27.0,27.0,21.0,0.0,2.0,IPF,Other/Unknown,42.42643775818258,6.765106853177948,400.55796845539885,1590.0,31.356164383561644,750.0,False,0,0,Other,0.0,0.0,0.0,1.0
Kris Hunt,83-93,91.52857142857144,30.0,30.0,22.0,0.0,0.0,IPF,North America,17.331456977205775,5.736311207894218,473.6512648650714,990.0,32.71232876712329,690.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Krishan Mistry,67.5-75,71.66777777777777,19.7,19.7,29.0,0.0,0.0,IPF,Europe,70.6962243819913,11.347611888985707,511.0583330375336,2220.0,25.78219178082192,1050.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Kristian Eek Haugen,105-120,117.05833333333334,21.5,20.0,31.0,4.0,1.0,IPF,Europe,58.14073022877587,20.489029981855886,502.09159902145234,1082.0,24.464383561643835,782.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Kristian Kerola,83-93,91.84666666666668,19.5,19.5,23.0,0.0,1.0,IPF,Europe,24.513244761318884,7.494415670790793,417.43604374267005,1320.0,23.116438356164384,510.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Kristian Kulla,83-93,88.62666666666667,38.5,38.5,28.0,0.0,0.0,IPF,Europe,27.052033863710232,,370.28858683950125,840.0,40.8013698630137,750.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Kristoff Firedancing,120-160,130.69166666666666,26.0,21.0,27.0,4.0,1.0,IPF,North America,32.13581332998729,,465.59655887782117,2162.0,31.923287671232877,2102.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Kristopher Hunt,83-93,91.13315789473684,31.0,31.0,23.0,0.0,0.0,IPF,North America,10.548736418123658,1.2922676337403296,478.19542424212443,3720.0,41.19178082191781,1350.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Kristos Vagenas,67.5-75,71.24777777777778,26.0,26.0,34.0,0.0,1.0,Non-IPF,North America,98.37702811245002,55.747977188534335,483.09996178894716,240.0,26.65753424657534,30.0,True,0,0,Americas,1.0,0.0,0.0,0.0
Kunihiko Kitazawa,50-60,57.208333333333336,39.0,39.0,23.0,0.0,0.0,IPF,Asia,20.12707788760149,5.787984323652341,392.3747061661034,1590.0,43.35616438356164,720.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Kunio Watabiki,50-60,55.85833333333334,63.5,63.5,23.0,0.0,0.0,IPF,Asia,7.431104752405953,,402.14,0.0,63.5,1800.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Kuniyoshi Sato,67.5-75,73.38571428571429,73.5,70.5,24.0,3.0,1.0,IPF,Asia,13.405495581480617,1.3712845650347838,342.96448756568816,1933.0,78.7958904109589,1483.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Kurt Docherty,105-120,115.85692307692307,24.0,24.0,25.0,0.0,0.0,IPF,Oceania,13.741162054931198,3.733732484853115,417.4543960510668,3480.0,33.534246575342465,1080.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Kurt Duchow,93-105,101.12375,27.5,26.5,27.0,1.0,1.0,IPF,North America,21.824687280411016,12.345825249106426,460.8885345305324,944.0,30.086301369863016,704.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Kurt Kornelsen,75-83,81.25,24.5,24.5,26.0,0.0,0.0,IPF,North America,20.316998172727324,8.192760883698885,457.4102625518784,2490.0,31.321917808219176,930.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Kurt Richardson,83-93,90.48333333333332,42.5,42.5,25.0,0.0,1.0,IPF,North America,0.1487695308925974,0.9443468800522593,332.7433756163598,930.0,45.04794520547945,210.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Kurtis Yim,60-67.5,65.08999999999999,20.5,17.5,25.0,2.0,1.0,IPF,North America,40.14825292231977,8.71723533056128,468.8119226368603,2082.0,26.204109589041096,1242.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Kyle Conquest-Hope,75-83,81.71875,28.0,28.0,32.0,0.0,1.0,IPF,Oceania,48.45377332938875,,473.53124538486884,630.0,29.726027397260275,570.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Kyle Farmer,105-120,107.80000000000003,30.0,24.5,26.0,2.0,2.0,IPF,North America,1.9240176956624377,,407.94,2177.0,35.964383561643835,2477.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Kyle Franke #2,105-120,110.36333333333334,24.5,22.5,24.0,1.0,1.0,IPF,North America,7.356218563698556,,372.47061846336817,875.0,26.897260273972602,845.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Kyle Meyer,105-120,107.52499999999999,25.5,25.5,32.0,0.0,0.0,IPF,North America,33.48394483651973,15.504808839541957,373.2518767544469,990.0,28.21232876712329,480.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Kyle Noonan,120-160,140.675,24.0,24.0,24.0,2.0,1.0,IPF,Africa,5.9821719825158945,5.521095162585688,470.057053479925,2708.0,31.41917808219178,2498.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Kyle Perkins,83-93,91.21666666666668,20.5,20.5,25.0,0.0,0.0,IPF,North America,30.53597926914705,4.478121357151605,362.05858520967297,1170.0,23.705479452054796,780.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Kyle Schuster,105-120,113.26857142857145,21.0,21.0,25.0,0.0,0.0,IPF,North America,52.461109813596835,15.022529133527216,433.696970070195,390.0,22.068493150684933,240.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Kyle Smith #3,67.5-75,72.01,24.5,23.0,29.0,3.0,1.0,IPF,North America,40.673145343265006,18.564798184961685,461.06609772954613,1582.0,28.834246575342465,1252.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Kyle West #1,75-83,82.28599999999999,24.5,21.0,23.0,4.0,1.0,IPF,North America,12.600498315897362,7.063205331126865,421.79379518125955,2670.0,31.815068493150683,1470.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Kyoji Kawakami,50-60,57.114,66.0,66.0,26.0,0.0,0.0,IPF,Asia,49.91637928833261,15.888268647976563,320.85319225725016,810.0,68.21917808219177,390.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Kyosuke Yoshioka,50-60,58.36818181818182,21.0,21.0,30.0,0.0,0.0,IPF,Asia,49.779961614293406,9.576266279559704,501.0539966978891,1530.0,25.19178082191781,750.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Kyran O'Neill,67.5-75,72.32499999999999,21.0,21.0,26.0,0.0,2.0,IPF,Europe,30.349422167304375,,353.8741920440051,240.0,21.65753424657534,210.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Kyriakos Michail,83-93,91.08111111111111,21.5,21.5,29.0,0.0,0.0,IPF,Other/Unknown,7.631430970104712,7.282808299929597,432.79961373548986,1320.0,25.116438356164384,180.0,False,0,0,Other,0.0,0.0,0.0,1.0
Kyösti Salonen,120-160,143.32857142857142,49.5,49.5,24.0,0.0,0.0,IPF,Europe,75.26939931102675,30.944512844912673,385.87133290552384,720.0,51.47260273972603,510.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Kévin Lagos,75-83,82.64833333333333,20.5,17.0,28.0,6.0,2.0,IPF,Europe,15.7088178571427,24.686191095377747,446.95265868901754,1989.0,25.94931506849315,1539.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
LS McClain,83-93,92.29478260869564,32.0,32.0,21.0,0.0,2.0,IPF,North America,18.221384002395524,10.407683996801774,522.2647314201554,2220.0,38.082191780821915,720.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lachlan Rickards,83-93,89.66428571428571,21.5,21.0,23.0,1.0,3.0,IPF,Oceania,53.7004856991067,14.263975193786452,404.9582619514397,669.0,23.332876712328765,309.0,True,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Laddie Gibson,75-83,82.17615384615384,47.0,47.0,22.0,0.0,0.0,IPF,North America,18.588466202410086,6.144322725291088,446.3363525465702,1410.0,50.863013698630134,1110.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Ladislav Konopásek,75-83,81.73083333333334,51.5,51.5,26.0,0.0,0.0,IPF,Europe,3.475122536905464,2.2723237625356147,290.5583521477149,1920.0,56.76027397260274,1410.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lafi Khalil,83-93,90.89571428571428,24.5,24.5,26.0,0.0,0.0,IPF,North America,31.92524997996752,9.588588179883155,455.1850839806608,870.0,26.883561643835616,120.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lahiru Suren,50-60,58.464285714285715,35.0,35.0,33.0,0.0,0.0,IPF,Europe,38.60769488123126,13.239625743644364,448.46567348529453,570.0,36.56164383561644,60.0,True,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lance Bravard,67.5-75,75.0,38.0,38.0,10.0,0.0,0.0,Non-IPF,North America,5.978719680655756,,354.5417697635011,240.0,38.657534246575345,210.0,False,0,0,Americas,1.0,0.0,0.0,0.0
Lance Hild,93-105,99.312,37.5,37.5,23.0,1.0,1.0,IPF,North America,73.39079800080397,33.08592490101372,398.13177171467123,1342.0,41.176712328767124,1072.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lance London,93-105,100.32615384615384,20.5,18.5,29.0,4.0,2.0,IPF,North America,20.98930963935588,14.386566535479167,498.08865248420835,1961.0,25.872602739726027,1331.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Laramie McMasters,75-83,80.61666666666667,26.0,26.0,22.0,0.0,0.0,IPF,North America,11.11708269827714,1.3241716765334144,421.43629414206833,1350.0,29.698630136986303,990.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Larry Emerson,75-83,81.01222222222222,55.0,55.0,13.0,0.0,0.0,Non-IPF,North America,0.20330171330652946,,341.06,0.0,55.0,2160.0,False,0,0,Americas,1.0,0.0,0.0,0.0
Lars Carlsson,67.5-75,73.655,44.5,44.5,21.0,0.0,0.0,IPF,Europe,9.159139698663424,1.5627882027608622,369.7598292161118,2490.0,51.321917808219176,240.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lars Driezen,75-83,82.0775,22.0,22.0,32.0,0.0,1.0,IPF,Europe,37.967787667493305,,409.0734998002832,660.0,23.80821917808219,630.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lars Knöps,83-93,91.52375,25.5,23.5,25.0,1.0,1.0,IPF,Europe,15.324139357001629,9.458440474960156,410.3974604556576,2675.0,32.82876712328767,1685.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lars Kruik,120-160,124.45833333333333,23.5,23.5,31.0,0.0,0.0,IPF,Europe,41.56975365727679,,369.02194345548736,480.0,24.815068493150683,420.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lars Leenders,67.5-75,72.73333333333333,27.0,25.0,31.0,3.0,1.0,IPF,Europe,19.462214526240853,4.458440916800613,407.2161332583199,1466.0,31.016438356164382,926.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lars Mogensen,120-160,134.26,20.5,20.5,27.0,0.0,0.0,IPF,Europe,77.13115526884779,32.22810679127063,419.38407383165134,750.0,22.554794520547944,510.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lars S. Kirkebøen,120-160,154.03900000000002,28.5,28.5,21.0,0.0,0.0,IPF,Europe,9.718555197074597,0.8195485376358739,438.49165144442543,2100.0,34.25342465753425,480.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lars-Håkan Öling,75-83,81.37833333333333,44.5,44.5,23.0,0.0,1.0,IPF,Europe,15.064369619326596,4.083146665371384,347.27694448788674,630.0,46.226027397260275,360.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lasse Johansen,93-105,99.95571428571428,23.5,23.5,28.0,0.0,0.0,IPF,Europe,26.96366075301337,9.353989367012199,448.8560057467454,1350.0,27.198630136986303,270.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lasse K Madsen,67.5-75,73.30999999999999,30.5,30.5,31.0,0.0,0.0,IPF,Europe,33.72661464012348,,437.77394044277094,420.0,31.65068493150685,360.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lasse Sommer,67.5-75,72.95166666666667,19.5,19.5,23.0,0.0,0.0,IPF,Europe,41.80490830844327,16.513666714478983,368.6576582013863,1440.0,23.445205479452056,870.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Laurence McConnell,93-105,100.32857142857144,61.0,61.0,16.0,0.0,0.0,Non-IPF,Europe,7.261954002983598,3.856180836545086,380.14023798854964,1470.0,65.02739726027397,1020.0,False,0,0,Europe_Africa,1.0,0.0,1.0,0.0
Laurence Nguyen,83-93,91.65,31.0,31.0,29.0,0.0,0.0,IPF,Oceania,60.668648075970744,,437.1,0.0,31.0,720.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Laurence Scott #1,105-120,116.44416666666667,54.5,54.5,20.0,0.0,1.0,IPF,Oceania,1.4112253658466596,7.229176970524307,352.9980435230341,1440.0,58.445205479452056,240.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Laurent Jegu,67.5-75,73.52666666666666,51.0,51.0,27.0,0.0,0.0,IPF,Europe,37.884348290598204,,329.50496676163345,120.0,51.32876712328767,30.0,True,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Laurent Martinetti,67.5-75,72.11111111111111,27.0,27.0,27.0,0.0,2.0,IPF,Europe,33.557652401709746,11.245258276748881,371.1901040619144,1980.0,32.42465753424658,360.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lauri Johansson,105-120,115.73400000000001,51.0,50.5,26.0,1.0,2.0,IPF,Europe,7.780234175359586,4.3690695435739855,331.53713151659974,1281.0,54.50958904109589,771.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lauri Tamminen,75-83,82.23466666666668,20.5,20.5,23.0,0.0,1.0,IPF,Europe,28.93483545526889,4.522184420690894,425.02280474621534,2160.0,26.41780821917808,720.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Laurie Greenidge,83-93,90.06,62.8,62.8,21.0,0.0,2.0,IPF,North America,10.820863105484985,4.346383853198057,332.21107550704994,390.0,63.86849315068493,240.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Laurynas Šaulis,50-60,58.325,18.5,18.5,27.0,0.0,0.0,IPF,Other/Unknown,17.474424170416505,5.262892472040886,357.68171531573205,2370.0,24.993150684931507,300.0,False,0,0,Other,0.0,0.0,0.0,1.0
Lawrence Abner,67.5-75,71.44538461538461,20.5,20.5,25.0,0.0,0.0,IPF,North America,38.76976087334207,17.61209154392067,499.35989320071974,1560.0,24.773972602739725,900.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lawrence Earl Pabalinas,60-67.5,66.49818181818183,26.5,26.5,31.0,0.0,0.0,IPF,North America,40.72373756323791,,461.0815550753255,990.0,29.21232876712329,900.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lawrence Hackley,93-105,103.81176470588235,45.0,45.0,25.0,0.0,1.0,IPF,Europe,16.73027274911509,5.343822090845759,440.41282593080734,2820.0,52.726027397260275,90.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lawrence Jones,93-105,99.406,18.5,12.5,27.0,2.0,0.0,IPF,North America,45.82995936983673,15.508186926223994,514.6966613095417,2737.0,25.9986301369863,2077.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lawrence Soto,60-67.5,64.94600000000001,26.5,26.5,26.0,0.0,0.0,IPF,North America,48.63959399508071,18.587799637073598,335.54652477057755,750.0,28.554794520547944,570.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lawrie Abbott,83-93,90.89999999999999,52.5,52.5,25.0,0.0,1.0,IPF,Oceania,12.050711904733078,4.152008453292059,317.65016476726055,1140.0,55.62328767123287,360.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Lazar Kuburovic,93-105,104.60571428571428,20.5,20.5,23.0,0.0,0.0,IPF,Europe,66.28635580772412,17.860044400025824,448.75995439620965,1530.0,24.69178082191781,240.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lee Abbott,93-105,102.882,36.7,36.7,25.0,0.0,1.0,IPF,Oceania,44.83287245170307,16.551718117678927,411.4575684558938,1410.0,40.56301369863014,510.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Lee Harris #1,67.5-75,73.13333333333334,21.0,21.0,30.0,0.0,0.0,IPF,Europe,41.44139506899708,13.69297357239065,471.8509061628477,900.0,23.465753424657535,660.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Leevi Pehkoranta,75-83,80.73692307692309,76.5,76.5,24.0,0.0,0.0,IPF,Europe,4.967143258630539,,257.8567844874953,600.0,78.14383561643835,510.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Leigh Kelly,93-105,102.93142857142857,44.0,44.0,28.0,0.0,0.0,IPF,Oceania,19.928822038437442,8.917935263284807,302.0488201890705,930.0,46.54794520547945,450.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Leigh Stevens,83-93,92.46714285714286,26.0,26.0,26.0,0.0,0.0,IPF,Oceania,54.85397837931973,,397.5645907591155,240.0,26.65753424657534,180.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Lemuel Lobhoy,50-60,57.79625,18.5,18.5,30.0,0.0,1.0,IPF,Oceania,66.55287503535138,31.78662772708127,405.47577138281156,810.0,20.71917808219178,300.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Lennard Fiedel,83-93,91.05833333333334,24.5,24.5,31.0,0.0,0.0,IPF,Europe,34.023012258316555,13.153001804254899,399.863057446515,780.0,26.636986301369863,150.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Leo Garcia Luna,67.5-75,72.83571428571429,18.5,18.5,31.0,0.0,0.0,IPF,North America,67.82293417727483,29.43330308033739,357.2530542144594,630.0,20.226027397260275,360.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Leo King,67.5-75,72.84249999999999,24.9,24.9,25.0,0.0,1.0,IPF,North America,31.4030594144391,11.490049681737238,465.81988072405943,2550.0,31.886301369863013,570.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Leo Wright #1,93-105,103.00000000000001,21.0,21.0,34.0,0.0,0.0,IPF,Other/Unknown,55.628315668391096,38.13448026297787,433.73362459395565,390.0,22.068493150684933,270.0,False,0,0,Other,0.0,0.0,0.0,1.0
Leon Brown,93-105,100.99296296296298,46.5,45.5,22.0,3.0,1.0,IPF,North America,19.084097952822827,,456.7045654469291,1459.0,50.4972602739726,1399.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Leon Chang,75-83,79.89166666666667,30.5,30.5,27.0,0.0,0.0,IPF,North America,54.67960746183774,13.36249896632114,351.6314854617072,840.0,32.8013698630137,270.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Leon O'Connor,105-120,119.30857142857143,45.3,45.3,27.0,0.0,0.0,IPF,Oceania,72.20854591836736,22.27590255237737,392.28437846016067,210.0,45.87534246575342,60.0,True,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Leonard Bradley,93-105,102.279,26.5,25.5,25.0,1.0,1.0,IPF,North America,15.29912014418684,10.549981775585705,427.4636379360781,1892.0,31.683561643835617,992.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Leonard Lai,50-60,53.521249999999995,19.0,19.0,33.0,0.0,0.0,IPF,Europe,44.011484531410176,13.137721550076408,423.6345945518383,600.0,20.643835616438356,330.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Leonardo Duarte Ferrao,67.5-75,70.48333333333333,20.5,20.5,32.0,2.0,1.0,IPF,Europe,62.40060463414366,38.1118642695126,387.53178556185617,809.0,22.71643835616438,329.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Leonardo Palmieri,83-93,91.36500000000001,21.5,21.5,27.0,0.0,0.0,IPF,Europe,5.425344689068252,1.1551902168715922,408.3059378419093,1920.0,26.76027397260274,870.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Leonardo Sucitra,67.5-75,73.49350000000001,21.0,21.0,27.0,0.0,1.0,IPF,Oceania,38.804430458936544,8.312510403866062,528.5969239220514,2940.0,29.054794520547944,630.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Leonid Kuznetsov,60-67.5,65.17857142857143,20.5,20.5,24.0,0.0,0.0,IPF,Europe,1.7349598416051026,0.7405815719009151,458.3116360427836,810.0,22.71917808219178,360.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lepeka Nanai,120-160,125.1657142857143,33.5,32.5,22.0,1.0,1.0,IPF,Oceania,18.114163214323096,,408.34,118.0,33.823287671232876,658.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Les Laban,93-105,103.94666666666666,45.5,45.5,25.0,0.0,1.0,IPF,Oceania,6.110064487005366,4.969638027531016,392.2031372856033,3180.0,54.21232876712329,270.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Leslie Pilling,105-120,111.682,46.2,43.5,9.0,4.0,2.0,Non-IPF,Europe,9.021192602065307,,450.12,987.0,48.9041095890411,4287.0,False,0,0,Europe_Africa,1.0,0.0,1.0,0.0
Levente Fábián,93-105,103.13666666666666,22.5,22.5,29.0,0.0,0.0,IPF,Europe,28.513054195724987,11.795475476490298,469.8029650944998,1260.0,25.95205479452055,600.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Levi Perillo,120-160,125.96857142857144,21.0,21.0,21.0,0.0,1.0,IPF,North America,11.178381146092041,4.508278973880856,437.44010127377516,1860.0,26.095890410958905,1740.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lewis Davies #1,83-93,91.81,22.5,22.5,32.0,0.0,0.0,IPF,Other/Unknown,38.52789841695329,16.868560890630118,465.97048301858695,1110.0,25.541095890410958,300.0,False,0,0,Other,0.0,0.0,0.0,1.0
Lewis Kelly,93-105,103.2911111111111,18.0,16.4,27.0,5.0,3.0,IPF,Other/Unknown,20.917753806506674,16.66932649974612,444.95516909521115,1585.0,22.34246575342466,895.0,False,0,0,Other,0.0,0.0,0.0,1.0
Lewis McLean,120-160,145.59333333333333,22.5,22.5,31.0,0.0,0.0,IPF,Other/Unknown,22.364457394293325,9.855445332835316,467.77830112872283,780.0,24.636986301369863,570.0,False,0,0,Other,0.0,0.0,0.0,1.0
Lewis Noppers,67.5-75,72.2425,41.5,41.5,22.0,0.0,1.0,IPF,North America,2.4972645417269996,,445.90888634582547,1410.0,45.363013698630134,1320.0,False,1,1,Americas,0.0,0.0,0.0,0.0
Lewis Runge,83-93,91.16125,18.0,18.0,32.0,1.0,1.0,IPF,Other/Unknown,47.500987726611974,3.1392451653099194,373.3098819861769,979.0,20.682191780821917,229.0,False,0,0,Other,0.0,0.0,0.0,1.0
