Name,WeightClass_Bin,Avg_Bodyweight,Start_Age,Career_Start_Age,Career_Start_Year_Normalized,Prior_Competition_Count,Career_WeightClass_Change_Count,IPFCategory,Continent,Initial_Speed,Maturation_Slope,Peak_Dots,Days_to_Peak,Peak_Age,Split_Day,Is_Origin_Included,Initial_Phase_Change_Count,Peak_Phase_Change_Count,Continent_Group,IPFCategory_Non-IPF,Continent_Asia_Oceania,Continent_Europe_Africa,Continent_Other
Shannon Callahan,100-120,113.261,26.5,26.5,21.0,0.0,0.0,IPF,North America,69.3948155271419,20.716888513607756,324.9374884004046,900.0,28.965753424657535,360.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Shannon Carr,69-76,73.975,20.5,20.5,23.0,0.0,1.0,IPF,North America,54.085302470524695,26.580435888971756,474.41045675267685,1410.0,24.363013698630137,120.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Shannon Graszat,63-69,67.17375,25.0,25.0,20.0,0.0,2.0,IPF,North America,30.356052625978684,10.003081299773692,367.55744273991775,1170.0,28.205479452054796,1020.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Shannon Murphy,100-120,107.32857142857144,28.5,26.5,17.0,2.0,1.0,IPF,North America,15.492239463459505,6.200412917370106,386.2993513654353,2175.0,34.45890410958904,825.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Shannon Mutch,63-69,67.3275,24.5,24.5,22.0,0.0,1.0,IPF,North America,18.145867779808853,7.374858064748498,481.34129091159184,2340.0,30.910958904109588,1590.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Shara Kaplan,63-69,66.5,41.5,40.5,24.0,1.0,2.0,IPF,North America,17.35444893186689,11.323555421367958,312.9482622368596,1408.0,45.35753424657534,598.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Sharna Sumpton,57-63,62.28666666666666,40.5,40.5,19.0,0.0,1.0,IPF,Oceania,14.039307328006077,5.350575695677722,305.8290498263106,2250.0,46.66438356164384,1770.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Sharon Holmes #1,57-63,62.098235294117636,44.0,43.0,20.0,2.0,1.0,IPF,Europe,28.083435689024533,3.9511820307115846,385.52813690092825,2218.0,50.07671232876712,868.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Sharon Tang,40-52,51.175,50.0,50.0,25.0,0.0,0.0,IPF,Other/Unknown,10.8719005985186,4.326154834236827,344.75795622101253,1290.0,53.534246575342465,180.0,False,0,0,Other,0.0,0.0,0.0,1.0
Sharvari Inamdar,52-57,55.06636363636364,36.0,36.0,23.0,0.0,0.0,IPF,Asia,15.374098155176267,4.2851647446169965,431.63265255679903,1860.0,41.0958904109589,1230.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Shauna Hammer,52-57,55.817142857142855,42.5,42.5,20.0,0.0,1.0,IPF,North America,25.04566474169118,9.43323962537497,342.53703176617205,2430.0,49.157534246575345,2280.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Shehnaz Hussain,40-52,51.080000000000005,18.0,17.0,20.0,1.0,2.0,IPF,Oceania,112.08147548272377,25.48051893230296,351.9084373455828,678.0,19.85753424657534,498.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Sheina Kaye,52-57,54.82916666666667,20.0,20.0,22.0,0.0,0.0,IPF,Europe,62.78719092945043,16.868717339703775,426.9967769273333,1800.0,24.93150684931507,420.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Shellaine Frazier,40-52,51.4,42.0,43.5,16.0,2.0,1.0,IPF,North America,43.09262645663914,13.568990928298325,325.5268910706403,1759.0,46.81917808219178,1489.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Shelley Colter,100-120,116.33478260869569,48.5,48.5,16.0,0.0,0.0,IPF,North America,26.678929599482526,7.484192810203826,290.5187346160277,1980.0,53.92465753424658,540.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Sherley Pulsford,52-57,55.9525,20.0,20.0,21.0,0.0,0.0,IPF,Europe,28.112667306032595,19.17192904777732,366.3745810502482,780.0,22.136986301369863,210.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Sherry McEachern,100-120,105.72285714285715,55.0,55.0,27.0,0.0,0.0,IPF,North America,50.79569278166365,15.94881588293141,369.58670710829256,810.0,57.21917808219178,660.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Sherry Weaver,100-120,112.91666666666667,48.0,48.0,17.0,0.0,1.0,IPF,North America,9.702796408433983,3.158833848583699,219.6017715124169,1710.0,52.68493150684932,600.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Shirley Cunningham,57-63,60.74714285714286,71.5,71.5,20.0,0.0,0.0,IPF,North America,79.2306061838468,28.952209842210493,207.05088174856084,480.0,72.81506849315069,210.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Shirley Webb,84-100,96.89230769230768,77.5,77.5,19.0,0.0,0.0,IPF,North America,77.97231663980536,8.066228988868984,172.20335339590267,1230.0,80.86986301369863,180.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Shirley Witte,57-63,60.089999999999996,68.0,68.0,16.0,0.0,0.0,IPF,North America,14.260145383358456,,182.82927772451546,660.0,69.8082191780822,630.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Shrona Scott,63-69,66.74285714285715,33.0,33.0,26.0,0.0,0.0,IPF,Other/Unknown,57.34319205556836,20.49372671487379,366.1658775258813,960.0,35.630136986301366,360.0,False,0,0,Other,0.0,0.0,0.0,1.0
Shyami Murphy,40-52,46.50882352941177,47.5,47.5,18.0,0.0,0.0,IPF,North America,26.275115393896456,9.311773713417942,345.0932087709387,1800.0,52.43150684931507,420.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Siana Sewall,84-100,92.94444444444444,27.0,27.0,21.0,0.0,1.0,IPF,North America,23.713534185454773,9.9888885394563,357.55232630484636,2520.0,33.9041095890411,450.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Sigríður Dagmar Agnarsdóttir,52-57,55.91428571428571,62.5,62.5,19.0,0.0,0.0,IPF,Other/Unknown,21.16717167319834,7.257223270421894,287.6415280325334,900.0,64.96575342465754,660.0,False,0,0,Other,0.0,0.0,0.0,1.0
Silja Mansikka-Aho,69-76,73.589,59.5,59.5,23.0,0.0,1.0,IPF,Europe,33.32929820056219,9.333791331108412,263.24498013540256,1380.0,63.28082191780822,600.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Silja Sorokin,57-63,59.156666666666666,62.5,62.5,22.0,0.0,0.0,IPF,Europe,14.365323320237252,4.588531136750061,253.64850703156358,1980.0,67.92465753424658,180.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Silvana Tancredi García,40-52,46.147,58.5,58.5,22.0,0.0,0.0,IPF,Europe,15.335085349180137,7.505116328091287,296.36188309012033,1410.0,62.363013698630134,600.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Simone Björk,76-84,80.9057142857143,23.5,23.5,21.0,0.0,1.0,IPF,Europe,36.55610481454047,9.250310022301985,338.8366445747141,1140.0,26.623287671232877,330.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Simone Lai,40-52,46.34100000000001,24.0,24.0,19.0,0.0,0.0,IPF,North America,37.76484021653442,6.684999743442439,490.6227290779937,3450.0,33.45205479452055,1590.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Sinikka Korsikko,76-84,80.21125,49.5,49.5,23.0,0.0,0.0,IPF,Europe,54.70114443284404,7.679061628020768,307.89665562045263,1290.0,53.034246575342465,240.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Siobhan Taylor,100-120,111.94285714285715,40.0,39.0,21.0,3.0,1.0,IPF,Europe,13.144985982796163,6.9225554206482975,375.7389046680199,2444.0,46.6958904109589,914.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Siri Anita Slettmyr,76-84,82.92999999999999,31.5,31.5,20.0,0.0,1.0,IPF,Europe,33.78636470019505,16.03497597758001,437.23294653887353,1590.0,35.85616438356164,390.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Siuea Cocker,76-84,80.4675,22.0,21.5,19.0,2.0,1.0,IPF,Oceania,66.91793866165494,18.833963040143576,403.3440180197989,1100.0,25.013698630136986,530.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Smitha Thomas,40-52,50.566923076923075,45.0,45.0,24.0,0.0,0.0,IPF,Other/Unknown,46.241367523537804,12.871673506075862,360.815647393755,1110.0,48.04109589041096,270.0,False,0,0,Other,0.0,0.0,0.0,1.0
Snezhana Korolyova,52-57,56.114285714285714,20.5,20.5,21.0,0.0,0.0,IPF,Europe,39.91352968860529,10.521979838566292,336.0891497136557,870.0,22.883561643835616,690.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Sniazhana Zubko,76-84,79.85000000000001,23.5,23.5,19.0,1.0,1.0,IPF,Other/Unknown,5.7169065265287395,10.737631529878572,496.32692122884544,1276.0,26.995890410958904,376.0,False,0,0,Other,0.0,0.0,0.0,1.0
Sofia Kamlund,69-76,70.98,25.0,24.0,18.0,1.0,2.0,IPF,Europe,3.4213247477820707,14.48143963528196,390.3099430697771,1121.0,28.07123287671233,461.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Sofia Kollenhag,76-84,82.93142857142857,23.5,23.5,20.0,0.0,1.0,IPF,Europe,10.054377472382374,10.454619031901055,447.0315220495505,3090.0,31.965753424657535,360.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Sofia Räihä,52-57,56.64833333333333,18.0,16.0,21.0,5.0,2.0,IPF,Europe,33.23342758047902,,388.89100244313533,1315.0,21.602739726027398,1255.0,False,1,1,Europe_Africa,0.0,0.0,1.0,0.0
Sofia Shaldikova,57-63,59.349999999999994,30.5,30.5,25.0,0.0,0.0,IPF,Europe,33.97518745559875,7.066734202281651,337.7458608434566,1170.0,33.705479452054796,150.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Sofia Sundblad,57-63,61.455000000000005,30.5,30.5,20.0,0.0,0.0,IPF,Europe,8.659793263238349,4.618335485239365,403.2366586842332,2880.0,38.39041095890411,630.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Sofie B Boye,63-69,67.40571428571428,19.5,18.5,24.0,1.0,1.0,IPF,Europe,21.44464006275478,3.3987050640676864,381.68198507910165,1069.0,22.42876712328767,529.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Sofija Ječmenica,40-52,48.43888888888889,22.0,22.0,25.0,0.0,1.0,IPF,Other/Unknown,94.01523811231249,29.119705311247806,348.0755830660599,1260.0,25.45205479452055,210.0,False,0,0,Other,0.0,0.0,0.0,1.0
Sofya Daroy,52-57,56.004999999999995,36.0,35.0,26.0,3.0,1.0,IPF,Oceania,34.68585428790958,,396.8543220800724,1001.0,38.74246575342466,971.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Solveig Mehlum Teppen,52-57,56.423,46.0,43.5,23.0,5.0,2.0,IPF,Europe,13.914563929460993,6.525216922152712,382.345850636705,1948.0,51.33698630136986,1168.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Sonia Jones,84-100,91.90166666666666,52.5,52.5,26.0,0.0,1.0,IPF,Europe,29.522555797424523,,301.1433604662122,480.0,53.81506849315068,390.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Sonya McMillan,57-63,61.23555555555556,34.5,34.5,18.0,0.0,1.0,IPF,North America,13.833921532251605,2.083576405037635,423.6837082182941,1590.0,38.85616438356164,1080.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Sonya Zamora,76-84,80.04454545454546,18.5,17.5,25.0,4.0,2.0,IPF,North America,50.10827521998607,16.278861619552778,333.28983066615876,1263.0,21.96027397260274,423.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Sophia Bohl,63-69,66.94166666666666,21.5,21.5,26.0,0.0,0.0,IPF,Europe,29.830376157800206,,356.0373318257232,390.0,22.568493150684933,330.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Sophia Chausse,40-52,51.56333333333333,19.5,19.5,25.0,0.0,0.0,IPF,North America,51.50246969805254,24.58634485888031,463.78540981256964,1410.0,23.363013698630137,360.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Sophia Ellis,69-76,73.04545454545455,22.0,22.0,22.0,0.0,0.0,IPF,Europe,78.10705865399206,27.141211885205124,527.456051282575,2280.0,28.246575342465754,540.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Sophia Fortin,57-63,59.575999999999986,18.5,17.0,24.0,1.0,0.0,IPF,North America,49.93590569666807,33.60068464895848,530.5580455785796,1426.0,22.40684931506849,736.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Sophia Granstad,57-63,62.32444444444444,22.5,22.5,21.0,0.0,1.0,IPF,Europe,46.100264389509206,18.516708513571313,468.0185266349423,1680.0,27.102739726027398,510.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Sophia Long,52-57,56.12857142857143,21.0,21.0,26.0,0.0,0.0,IPF,Oceania,60.25356035654136,22.062472208926113,367.96795609686626,720.0,22.972602739726028,330.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Sophia Pilwax,57-63,61.596666666666664,19.5,17.5,21.0,3.0,2.0,IPF,Europe,66.66505016000576,26.72000859265435,438.2484193528292,1430.0,23.41780821917808,710.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Sophia Rizzuto,40-52,51.448,18.5,18.5,19.0,0.0,1.0,IPF,North America,66.34260405448302,31.843770476683396,460.8993031218539,1560.0,22.773972602739725,810.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Sophia Waldemarson,40-52,49.237500000000004,25.5,25.5,18.0,0.0,1.0,IPF,Europe,48.723961061101434,24.624917010059352,465.3785569427259,1320.0,29.116438356164384,240.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Sophie Barringer,69-76,70.54,22.0,21.0,18.0,2.0,1.0,IPF,Other/Unknown,46.14249565976719,10.619771971799995,386.6365007898752,1610.0,26.410958904109588,860.0,False,0,0,Other,0.0,0.0,0.0,1.0
Sophie Desroches,57-63,61.437,23.5,23.5,23.0,0.0,1.0,IPF,North America,37.45316742403055,17.96301578377669,447.113214397883,1650.0,28.02054794520548,1170.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Sophie Nijenhuis,52-57,55.694,28.5,28.5,25.0,0.0,0.0,IPF,Europe,105.32958805796932,50.73526151693666,503.6691927276895,1170.0,31.705479452054796,390.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Sophie Palmer,40-52,48.73833333333334,24.0,24.0,26.0,0.0,0.0,IPF,North America,42.570940312660575,17.45028901060709,423.353917406652,840.0,26.301369863013697,450.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Sophie Walker,52-57,53.925000000000004,23.0,23.0,19.0,0.0,1.0,IPF,Other/Unknown,133.2642911353076,20.31546424608926,404.4419789155544,810.0,25.21917808219178,120.0,False,0,0,Other,0.0,0.0,0.0,1.0
Sorah Garber,57-63,60.63714285714286,39.5,39.5,25.0,0.0,0.0,IPF,Africa,27.407777002611358,15.879998596851703,422.9944757465502,450.0,40.73287671232877,90.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Soraya Selamie,69-76,71.39666666666666,24.5,24.5,21.0,0.0,0.0,IPF,North America,17.772567642262082,5.558993721136825,465.9217511582762,1260.0,27.95205479452055,720.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Stacey Johnsen,76-84,83.01666666666667,29.0,29.0,22.0,0.0,0.0,IPF,Oceania,66.79973280709733,,397.4224451366306,390.0,30.068493150684933,300.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Stacia Proefrock,100-120,114.955,50.5,47.5,22.0,3.0,1.0,IPF,North America,40.05652786150639,,284.0085243663674,1418.0,54.38493150684931,1358.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Stacie Metcalfe,52-57,55.61833333333333,46.5,46.5,21.0,0.0,1.0,IPF,North America,21.721574167400558,13.910504427555708,204.1904853952605,690.0,48.39041095890411,540.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Stef Kean,40-52,49.614375,26.5,26.5,17.0,0.0,1.0,IPF,North America,31.806853004476203,12.854634637456885,507.73682162402315,3300.0,35.54109589041096,300.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Stefani Polifrone,52-57,53.720000000000006,22.5,22.5,17.0,0.0,1.0,IPF,North America,33.84851617983115,19.264599596860606,403.5648859784817,1440.0,26.445205479452056,1200.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Steph Elliott,84-100,93.1125,40.0,40.0,19.0,0.0,2.0,IPF,Other/Unknown,36.80568642947789,16.424373622036047,286.0410806311023,1290.0,43.534246575342465,600.0,False,0,0,Other,0.0,0.0,0.0,1.0
Steph Iosia,63-69,68.09500000000001,30.0,30.0,26.0,0.0,0.0,IPF,Oceania,55.897935939295735,,440.84118987819005,750.0,32.054794520547944,690.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Steph Radovanovic,57-63,61.615333333333325,43.5,43.5,18.0,0.0,0.0,IPF,Oceania,35.30408214000285,9.186613872867893,350.39744418963767,1260.0,46.95205479452055,360.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Stephanie Cotsifas,63-69,66.49428571428572,38.5,37.5,23.0,2.0,2.0,IPF,North America,21.24023684601038,9.517528043350696,440.5307884295124,1326.0,42.132876712328766,726.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Stephanie Do,52-57,55.212857142857146,19.5,19.5,23.0,0.0,1.0,IPF,North America,47.28092877339407,22.68031772835165,416.92937941079344,1710.0,24.184931506849317,270.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Stephanie Eaton #1,52-57,56.42636363636364,23.0,23.0,20.0,1.0,1.0,IPF,North America,24.570855402529556,7.808665873339034,422.1269136117445,1609.0,27.40821917808219,1219.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Stephanie Hebert,40-52,49.20727272727274,19.5,19.5,20.0,0.0,0.0,IPF,North America,117.25642380952384,45.63766920194169,270.693359005582,300.0,20.32191780821918,60.0,True,0,0,Americas,0.0,0.0,0.0,0.0
Stephanie Needham,76-84,81.36846153846153,57.5,57.5,19.0,0.0,2.0,IPF,North America,35.250041153418394,15.992832848882404,297.03505932029964,870.0,59.88356164383562,390.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Stephanie Pike,57-63,61.936666666666675,28.5,28.5,20.0,0.0,1.0,IPF,Europe,70.17364129317741,6.145413438330482,417.05349458462746,960.0,31.13013698630137,210.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Stephanie School,52-57,56.29333333333333,25.5,23.5,19.0,4.0,2.0,IPF,North America,32.6056579506802,7.097368639678004,361.54350447772697,1495.0,29.595890410958905,655.0,True,0,0,Americas,0.0,0.0,0.0,0.0
Stina Lindell,57-63,62.212777777777774,25.5,25.5,18.0,0.0,1.0,IPF,Europe,46.11835301230095,11.772508962810972,480.3466679778931,2700.0,32.897260273972606,630.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Stina Seppänen,69-76,71.33571428571427,22.5,22.5,20.0,0.0,0.0,IPF,Europe,25.816191278572415,,339.81,0.0,22.5,480.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Stina Sundling,69-76,72.58,50.5,50.5,19.0,0.0,1.0,IPF,Europe,44.497112190419,14.058300568448576,296.6121199566443,810.0,52.71917808219178,600.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Stéphanie Carion,57-63,59.05833333333334,43.5,43.5,20.0,0.0,1.0,IPF,Europe,31.94256138764672,,320.92858171265823,780.0,45.636986301369866,750.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Stéphanie Legard,40-52,46.4985,32.5,32.5,18.0,0.0,0.0,IPF,Europe,11.432715684705016,5.366591974398009,448.24294937183504,3180.0,41.21232876712329,630.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Sue Albert,100-120,106.77384615384616,68.5,67.5,18.0,2.0,1.0,IPF,North America,7.070739092970443,5.416454706629532,171.1122901796026,1661.0,73.05068493150685,941.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Sue Bethell,52-57,54.15,51.0,51.0,15.0,0.0,1.0,Non-IPF,Other/Unknown,15.85031470928849,6.5457558401730935,335.7014399568991,2280.0,57.24657534246575,660.0,False,0,0,Other,1.0,0.0,0.0,1.0
Sue Sweeney,57-63,61.55,51.5,50.5,22.0,1.0,3.0,IPF,Oceania,27.79232569899474,11.152367847102663,308.6587792133536,1258.0,54.946575342465756,1108.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Sunniva Nordskog,57-63,61.8196,25.5,25.5,16.0,0.0,2.0,IPF,Europe,37.54703716965879,12.79737683872706,442.61848431541154,4320.0,37.33561643835616,960.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Susan Bucknam,84-100,91.41833333333334,75.5,75.5,26.0,0.0,0.0,IPF,North America,38.26234759972152,13.846053593850264,174.56890816730072,780.0,77.63698630136986,360.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Susan Elwyn,40-52,46.974799999999995,65.0,48.0,0.0,3.0,2.0,IPF,North America,72.85580351740468,14.94994731241367,310.6888760840774,8217.0,87.51232876712328,6567.0,True,0,0,Americas,0.0,0.0,0.0,0.0
Susan Farrell #1,57-63,60.56428571428571,65.5,65.5,21.0,0.0,0.0,IPF,Africa,22.046553632554943,10.37076260596763,303.2989559999992,810.0,67.71917808219177,510.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Susan Harbison,57-63,60.21428571428571,51.5,51.5,22.0,0.0,0.0,IPF,North America,21.010678444874888,9.771777878661267,302.09361739684795,2010.0,57.00684931506849,540.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Susan Maguire,76-84,78.52375,51.0,51.0,18.0,0.0,1.0,IPF,Oceania,6.298373941971032,6.410278566628707,292.01059552269936,1470.0,55.02739726027397,300.0,False,1,1,Asia_Oceania,0.0,1.0,0.0,0.0
Susan Walter,57-63,61.55833333333333,66.5,66.5,19.0,0.0,1.0,IPF,North America,22.03005695582926,3.378687736976479,244.74032634279595,3360.0,75.70547945205479,600.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Susana Donadeu Sánchez,40-52,50.195,22.0,22.0,21.0,0.0,0.0,IPF,Europe,36.57199287031899,20.162105462714372,429.72375700966995,1800.0,26.93150684931507,690.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Susanna Argile,69-76,72.82583333333334,24.0,24.0,20.0,0.0,1.0,IPF,Other/Unknown,47.66847729793108,13.099769989577284,490.6209257786884,2100.0,29.753424657534246,390.0,False,0,0,Other,0.0,0.0,0.0,1.0
Susanna Nucci,40-52,46.728750000000005,23.5,23.5,24.0,0.0,0.0,IPF,Europe,72.64850262003843,35.14301508149923,451.40279347335877,1050.0,26.376712328767123,720.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Susanne Steidle,84-100,89.98500000000001,58.9,58.9,27.0,0.0,0.0,IPF,Europe,6.697818518811917,,320.6752422336634,180.0,59.393150684931506,150.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Suzan Premji,40-52,51.717,28.2,28.2,17.0,0.0,1.0,IPF,Oceania,47.06470171883981,17.695256420793186,447.062097083166,2460.0,34.939726027397256,1800.0,False,1,1,Asia_Oceania,0.0,1.0,0.0,0.0
Suzanne Baumgardner,76-84,79.93333333333332,45.5,45.5,20.0,0.0,0.0,IPF,North America,49.82009540902001,16.602848820653442,336.58059966638393,630.0,47.226027397260275,510.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Suzanne Dakin,52-57,55.814285714285724,34.5,34.5,21.0,0.0,1.0,IPF,Europe,46.50577676922479,16.901232564303193,366.09899581992,1170.0,37.705479452054796,330.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Suzanne Gray #2,69-76,70.76,21.0,21.0,20.0,0.0,0.0,IPF,Europe,22.031639344261926,2.022945980951642,348.5160540643026,390.0,22.068493150684933,30.0,True,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Suzanne Smith #1,57-63,61.049090909090914,39.0,39.0,19.0,0.0,1.0,IPF,Oceania,61.79929603497965,19.889278639795897,371.793638648382,480.0,40.31506849315068,180.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Suzy Taljard,76-84,81.26777777777778,37.0,37.0,19.0,0.0,0.0,IPF,Europe,34.54358097104492,9.456112154176827,311.45545736636996,1020.0,39.794520547945204,330.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Svetlana Ershova,63-69,66.73750000000001,34.1,34.1,18.0,0.0,1.0,Non-IPF,Europe,19.243033512845393,7.40782163742716,340.6404293555104,2550.0,41.086301369863016,1080.0,False,0,0,Europe_Africa,1.0,0.0,1.0,0.0
Svetlana Korolyova,40-52,43.150000000000006,20.5,20.5,18.0,0.0,0.0,IPF,Europe,94.19619824339996,32.351934950273176,377.1620088474448,780.0,22.636986301369863,300.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Sylvia Clarkson,57-63,61.96545454545455,65.5,65.5,16.0,0.0,0.0,IPF,Oceania,18.01697986755648,5.459359601397514,280.4672280373009,1050.0,68.37671232876713,450.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Symone Kooistra,69-76,74.414,25.5,25.5,26.0,0.0,0.0,IPF,Europe,70.01778990984133,28.192802653362968,455.7198798311665,1290.0,29.034246575342465,180.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Sytske Bekker,63-69,67.18699999999998,25.5,25.5,19.0,0.0,2.0,IPF,Europe,21.711355463742056,12.040708429598416,390.83947473024983,2250.0,31.664383561643834,1410.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Sára Johanovská,63-69,67.46875,22.5,22.5,27.0,0.0,0.0,IPF,Europe,84.38487555865308,12.554138647743892,371.1680088742221,720.0,24.472602739726028,120.0,True,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Taina Nuutinen-Kallio,76-84,83.145,42.5,42.5,24.0,0.0,1.0,IPF,Europe,62.64074380952364,28.59066951275304,332.4958984635849,420.0,43.65068493150685,90.0,True,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Talisa Buhr,63-69,66.34142857142857,19.5,19.5,27.0,0.0,0.0,IPF,North America,71.8181237966472,39.812160810235234,381.44145421081157,360.0,20.486301369863014,210.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Talor Aiyegbeni,84-100,89.69833333333334,20.5,20.0,25.0,1.0,1.0,IPF,Europe,64.16742506823743,,387.6450405932908,616.0,22.187671232876713,556.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Tamara Dunkley,57-63,60.57142857142858,24.0,24.0,25.0,0.0,0.0,IPF,Other/Unknown,51.01763864040632,,451.618191175211,600.0,25.643835616438356,510.0,False,0,0,Other,0.0,0.0,0.0,1.0
Tamara Whittaker,63-69,66.86666666666666,38.0,38.0,27.0,0.0,0.0,IPF,Europe,69.40547332946714,29.930608841102273,451.12873471127864,690.0,39.89041095890411,570.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Tami Faulhaber-Talbot,76-84,82.55166666666666,41.5,41.5,21.0,0.0,1.0,IPF,North America,43.406911506938656,,332.08845138880093,240.0,42.157534246575345,180.0,False,0,0,Americas,0.0,0.0,0.0,0.0
